DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,age,Weight
8,0,85,66,0,5.6,1.48,20,3,1,2,0,1,1,0,2,0,4,2,1991,1,6,1,-1,3,1,2,2,2,2,1,2.8,3,7,3,2,4,1,1,4,5,14.0,1,19,4,20,19,0.000548793
7,7,381,36,91,105.2,28.96,202,2,0,1,0,1,1,0,1,2,2,1,1942,1,2,9,5,3,2,2,2,2,2,1,105.2,3,7,3,2,-1,2,-1,4,5,320.0,0,254,4,179,68,0.0003213
3,2,65,11,23,7.6,2.99,29,2,0,1,0,1,1,0,1,2,2,1,1942,1,2,9,5,3,2,2,2,2,2,1,7.6,1,7,3,1,-1,2,-1,4,5,32.0,0,31,4,45,68,0.0003213
1,0,23,13,0,7.6,0.69,9,2,0,1,1,0,2,0,1,26,4,2,1959,1,2,2,6,3,1,2,2,2,2,3,3.8,1,7,3,1,-1,4,4,1,5,6.5,0,10,4,10,51,0.000367986
4,0,116,85,0,4.4,2.16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,4.4,-1,7,3,5,-2,-2,-2,-2,5,19.9,1,31,-2,42,-1,7.71e-05
1,0,18,25,0,4.4,0.25,2,1,0,1,0,1,1,0,2,8,4,2,1973,1,1,1,2,6,1,2,2,2,2,1,2.2,2,7,3,3,4,2,2,3,5,1.2,2,-1,5,20,37,0.000232084
1,0,53,25,0,4.4,1.73,21,2,0,2,0,1,1,0,1,3,5,2,1980,1,7,1,3,5,1,2,2,2,2,1,2.2,2,7,3,2,3,3,2,3,5,18.5,1,28,3,30,30,0.000232084
1,0,27,13,0,2.2,0.88,11,2,0,2,0,1,1,0,1,3,5,2,1980,1,7,1,3,5,1,2,2,2,2,1,2.2,1,7,3,1,3,3,2,3,5,9.5,1,14,3,15,30,0.000232084
1,6,204,56,60,15.0,3.76,54,2,0,3,1,2,1,0,1,5,3,1,1978,1,7,1,3,6,2,2,2,2,2,1,15.0,1,7,3,2,4,2,2,3,5,36.0,1,88,4,61,32,0.000258025
11,0,5,5,0,0.0,0.42,2,4,2,2,0,1,1,0,1,9,3,1,1966,1,3,1,6,3,1,2,2,2,2,1,2.2,3,7,3,1,1,2,2,3,5,0.5,1,0,4,5,44,0.000409116
4,0,54,34,0,5.6,1.48,18,4,2,2,0,1,1,0,1,9,3,1,1966,1,3,1,6,3,1,2,2,2,2,1,2.8,3,7,3,2,1,2,2,3,5,13.0,1,20,4,30,44,0.000409116
11,6,233,27,46,53.4,10.88,89,2,0,1,0,1,2,0,1,22,3,1,1938,1,2,9,1,4,2,2,2,2,2,1,53.4,3,7,3,2,1,4,4,2,5,118.0,1,160,4,135,72,8.57e-05
1,4,117,31,15,35.6,7.89,73,2,0,1,0,1,1,1,1,9,2,1,1951,1,2,2,5,3,2,2,1,2,2,2,0.0,1,7,3,2,3,2,2,3,5,81.0,0,71,4,95,59,0.000409116
9,9,433,70,100,106.6,27.94,220,1,0,1,0,1,1,0,1,44,3,2,1937,1,1,9,3,6,1,2,2,2,2,1,53.3,3,7,3,3,3,2,2,3,5,307.0,1,263,2,225,73,7.71e-05
4,0,29,15,0,6.2,1.15,16,2,0,1,0,2,1,0,1,5,2,2,1963,1,2,4,8,2,1,2,2,2,2,3,3.1,3,8,4,1,1,2,2,1,5,10.0,0,14,4,9,47,0.001472131
5,0,29,15,0,6.2,1.15,16,2,0,1,0,2,1,0,1,5,2,2,1963,1,2,4,8,2,1,2,2,2,2,3,3.1,-1,8,4,1,1,2,2,1,5,10.0,0,14,4,17,47,0.001472131
9,1,85,38,15,10.6,2.77,25,2,0,1,0,1,2,0,1,45,4,1,1938,1,2,9,6,3,1,2,2,2,2,1,5.3,3,8,4,1,1,2,2,4,5,29.0,1,32,4,30,72,0.0003213
-1,0,73,38,0,12.4,2.39,32,2,0,1,1,1,1,0,1,28,3,2,1956,1,2,6,-1,3,1,2,2,2,2,1,6.2,3,8,4,2,1,2,4,4,5,21.0,0,35,5,44,54,0.000367986
1,0,32,21,0,2.2,0.69,9,3,0,2,1,1,1,0,3,27,2,1,1982,1,6,5,7,1,2,2,2,1,2,3,0.0,1,8,4,1,4,2,2,1,5,7.5,0,11,3,22,28,0.00757236
1,2,127,41,8,4.4,2.83,33,2,0,2,0,3,1,0,2,9,4,1,1975,1,7,1,6,3,2,2,2,2,2,1,4.4,2,8,4,2,3,1,2,2,5,29.0,1,78,6,55,35,0.000967286
1,3,70,24,14,7.2,1.92,26,4,1,2,1,4,1,2,1,16,4,2,1991,-1,6,8,6,2,2,2,1,2,2,3,0.0,2,8,4,2,4,1,2,1,5,21.0,0,32,3,48,19,0.002195453
1,3,75,24,18,10.0,1.92,26,4,1,2,1,4,1,2,1,16,4,2,1991,-1,6,8,6,2,2,2,1,2,2,3,0.0,2,8,4,2,4,1,2,1,5,21.0,0,33,3,62,19,0.002195453
2,4,192,56,36,49.8,10.01,87,4,1,2,1,4,1,2,1,23,4,1,1957,1,3,1,5,3,2,2,2,2,2,1,49.8,2,8,4,2,4,2,1,4,5,106.0,1,100,4,150,53,0.000409116
1,3,177,61,22,38.2,7.32,64,3,0,1,0,3,1,1,1,8,6,1,1957,1,5,1,2,6,2,2,1,2,2,2,0.0,-1,8,4,4,3,2,-1,1,5,75.5,0,94,5,168,53,0.000109132
1,4,202,48,30,74.6,18.14,142,3,0,1,0,3,1,1,1,-1,6,2,1960,1,7,2,6,3,2,2,1,2,2,1,0.0,1,8,4,2,4,1,2,4,5,193.0,0,124,4,207,50,0.000367986
1,3,96,30,18,8.8,2.08,27,-1,-1,3,-1,3,1,1,1,15,5,2,1957,1,3,2,8,5,1,2,2,2,2,1,4.4,1,8,4,2,3,-1,3,4,5,19.0,1,48,4,27,53,9.82e-05
1,2,84,36,0,14.6,2.31,30,3,-1,2,-1,1,1,-1,1,15,6,1,1945,1,3,2,6,8,1,2,2,2,2,1,7.3,2,8,4,3,3,2,2,4,5,20.0,1,48,8,34,65,0.000125765
6,4,172,23,20,41.0,11.74,93,2,0,1,0,0,2,0,1,16,4,1,1934,1,2,9,6,3,1,2,2,2,2,1,20.5,3,7,4,1,-1,2,2,1,5,119.0,1,129,5,75,76,0.0003213
1,2,109,20,51,10.6,1.62,20,2,0,1,0,1,1,-1,1,20,4,1,1961,1,2,1,6,2,1,2,2,2,2,1,5.3,1,7,4,2,2,2,2,4,5,12.0,1,38,5,21,49,0.001636675
1,0,45,33,0,8.0,1.74,16,2,0,1,0,1,1,0,1,20,4,2,1961,1,2,2,6,3,2,2,2,1,2,2,0.0,1,7,4,2,4,3,3,1,5,19.0,0,12,5,25,49,0.000367986
1,0,72,42,0,14.0,1.87,24,1,0,1,0,1,1,0,1,20,3,2,1953,1,1,1,2,6,2,2,1,2,2,2,0.0,1,7,4,3,-1,-1,-1,4,5,19.1,0,30,4,38,57,9.82e-05
1,0,51,35,0,8.0,1.21,15,3,1,1,0,1,1,2,1,5,5,1,1956,1,3,1,1,3,1,2,2,1,2,2,4.0,1,7,4,2,3,2,2,3,5,11.5,0,16,5,20,54,0.000409116
1,3,84,20,8,13.0,4.02,31,3,0,1,0,1,1,0,1,2,6,1,1945,1,3,2,8,3,2,2,2,1,2,1,0.0,1,7,4,1,1,2,2,3,5,44.0,0,56,5,12,65,0.0003213
2,0,30,28,0,6.4,0.28,2,2,0,1,0,1,1,0,1,2,6,2,1946,1,3,9,-1,3,2,2,2,2,2,1,6.4,1,7,4,2,1,2,2,3,5,1.2,2,2,4,20,64,0.000367986
4,0,33,24,0,4.0,0.48,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,4.0,3,7,4,1,-1,-1,-1,4,5,5.0,1,9,-1,10,-1,0.000258025
1,5,186,54,25,26.0,11.29,99,1,0,1,0,1,1,0,2,2,4,1,1970,1,1,1,2,8,1,2,2,1,2,1,13.0,1,7,4,3,3,2,2,3,5,125.0,0,107,4,210,40,0.000160139
6,2,104,36,21,16.9,2.1,28,1,0,1,0,0,2,0,1,12,2,1,1956,1,1,7,5,3,2,2,2,2,2,1,16.9,3,7,4,3,1,2,3,3,5,19.0,1,47,3,40,54,0.000409116
1,3,104,34,9,27.6,5.44,43,3,0,1,0,3,1,1,1,13,5,2,1957,1,4,2,2,8,1,2,2,2,2,1,13.8,1,7,4,2,3,3,3,3,5,59.5,1,61,3,55,53,0.000144039
9,2,105,44,3,24.2,2.64,36,4,0,0,0,4,1,0,2,2,6,2,1986,1,5,8,-1,5,1,2,2,1,1,2,12.1,3,7,4,2,2,3,3,3,5,25.0,0,58,3,-1,24,0.000232084
7,0,19,13,0,2.2,0.62,8,2,0,2,0,1,1,2,1,0,6,1,1964,1,2,1,1,7,1,2,2,2,2,1,2.2,3,7,4,1,3,2,2,4,5,6.0,1,6,4,8,46,0.000160139
9,0,38,20,0,7.6,1.2,16,2,0,2,0,1,1,2,1,0,6,1,1964,1,2,1,1,7,1,2,2,2,2,1,3.8,3,7,4,1,3,2,2,4,5,12.0,1,18,4,12,46,0.000160139
3,2,66,16,1,22.8,1.2,17,2,0,2,1,0,2,0,1,5,4,1,1940,1,3,9,3,3,1,2,2,2,2,1,11.4,1,7,4,1,-1,2,2,4,5,13.0,0,49,6,32,70,0.0003213
9,0,32,16,0,7.6,1.14,15,1,0,1,1,1,1,0,1,4,3,1,1943,1,1,9,6,7,1,2,2,2,2,1,3.8,3,7,4,1,1,2,3,1,5,11.0,1,16,5,20,67,0.000125765
-1,1,96,38,15,9.6,1.76,16,2,0,2,1,1,1,1,1,5,6,1,1972,1,7,1,1,3,2,2,2,2,2,1,9.6,3,7,4,2,4,2,2,3,5,19.5,1,43,5,14,38,0.000967286
10,2,124,34,33,14.8,1.83,24,2,0,2,1,1,1,1,1,5,6,1,1972,1,7,1,1,3,2,2,2,2,2,1,14.8,3,7,4,2,4,2,2,3,5,14.0,1,57,5,19,38,0.000967286
1,5,215,80,13,80.8,21.21,148,4,2,2,0,3,1,1,1,5,6,1,1968,1,3,1,3,4,2,2,1,2,2,1,0.0,-1,7,4,4,4,1,2,3,5,232.8,0,122,5,196,42,0.000109132
4,1,52,36,3,8.0,1.19,15,4,2,2,0,3,1,1,1,5,6,1,1968,1,3,1,3,4,2,2,1,2,2,1,0.0,3,7,4,2,4,1,2,3,5,11.5,1,13,5,17,42,0.000109132
4,0,48,37,0,8.0,1.14,12,4,2,2,0,3,1,1,1,5,6,1,1968,1,3,1,3,4,2,2,1,2,2,1,0.0,3,7,4,2,4,1,2,3,5,10.0,1,11,5,13,42,0.000109132
5,0,50,36,0,8.0,1.13,11,4,2,2,0,3,1,1,1,5,6,1,1968,1,3,1,3,4,2,2,1,2,2,1,0.0,-1,7,4,2,4,1,2,3,5,10.0,1,14,5,17,42,0.000109132
7,4,183,58,47,25.4,5.92,47,3,1,2,0,2,1,0,2,5,4,2,1977,1,3,2,6,3,2,2,2,2,2,1,25.4,3,7,4,3,3,2,3,3,5,64.5,1,78,5,55,33,0.00087004
1,4,174,57,56,17.6,5.48,48,2,0,1,0,2,1,0,1,6,5,1,1951,1,2,1,3,7,2,2,2,2,2,1,17.6,1,7,4,2,3,2,2,4,5,58.0,1,61,4,60,59,0.000160139
10,5,264,64,64,82.2,21.21,151,3,1,0,0,8,1,1,2,2,5,2,1975,1,7,2,6,7,2,2,1,2,2,2,0.0,3,7,4,3,3,2,2,3,5,231.0,0,136,5,310,35,0.000340556
10,5,268,73,57,82.2,21.21,151,3,1,0,0,8,1,1,2,5,5,1,1971,1,7,2,6,8,2,2,1,2,2,2,0.0,3,7,4,3,3,1,2,4,5,231.0,0,138,4,310,39,0.000378621
1,5,119,40,2,27.8,6.25,53,2,0,3,1,0,1,0,1,6,6,1,1945,1,7,1,3,7,1,2,2,2,2,1,13.9,1,7,4,2,1,2,2,3,5,68.0,1,77,3,80,65,0.000125765
1,4,127,25,2,46.4,9.68,84,2,0,3,1,2,1,0,1,5,3,2,1947,1,2,1,6,5,2,2,1,2,2,1,0.0,1,7,4,2,3,2,2,3,5,103.0,0,100,4,155,63,9.82e-05
1,5,204,44,22,79.6,20.32,136,1,0,1,0,4,1,0,1,2,4,1,1969,1,1,1,6,6,2,2,1,2,2,1,0.0,2,7,4,2,2,2,3,3,5,228.0,1,138,4,150,41,0.000109132
4,0,101,75,0,16.5,1.76,22,4,2,2,0,1,1,0,1,8,5,1,1970,1,3,1,3,6,1,2,2,2,1,1,8.25,3,7,4,4,3,2,3,3,5,17.6,1,26,4,22,40,0.000109132
1,5,235,69,67,35.0,8.76,85,4,2,2,0,1,1,0,1,8,5,1,1970,1,3,1,3,6,1,2,2,2,1,1,17.5,1,7,4,2,3,2,3,3,5,93.0,1,99,4,81,40,0.000109132
1,8,277,88,38,47.7,10.0,98,1,0,1,0,1,1,0,2,6,3,2,1978,1,1,1,6,3,2,2,2,2,2,1,47.7,2,7,4,5,4,1,1,4,5,101.5,1,151,5,90,32,0.00087004
9,5,132,47,46,14.8,0.06,0,1,0,1,0,1,1,0,2,6,3,2,1978,1,1,1,6,3,2,2,2,2,2,1,14.8,3,7,4,2,4,1,1,4,5,0.2,1,39,5,30,32,0.00087004
1,4,265,61,55,44.8,8.36,74,2,0,2,2,2,1,0,1,6,3,2,1972,1,5,2,6,3,2,2,2,2,2,1,44.8,1,7,4,4,4,1,2,4,5,90.0,1,149,4,82,38,0.00087004
2,0,81,68,0,8.0,1.4,19,2,0,1,0,2,1,-1,1,36,6,1,1945,1,2,2,2,7,1,2,2,2,2,1,4.0,1,7,4,2,3,2,2,1,5,14.5,1,13,5,40,65,0.000125765
1,1,67,39,2,9.3,1.49,16,2,0,1,0,1,1,0,1,60,3,1,1949,1,2,1,6,3,2,2,2,2,2,1,9.3,1,7,4,2,1,2,2,4,5,15.5,1,26,4,19,61,0.000409116
1,1,94,18,11,15.2,3.28,46,3,0,1,0,3,1,0,1,19,-1,1,1960,1,3,1,6,4,2,2,2,1,2,1,0.0,1,7,4,2,2,4,2,4,5,31.0,0,65,4,-1,50,0.000109132
7,6,270,45,68,26.0,5.7,54,2,0,1,1,1,1,0,1,25,2,2,1947,1,2,9,6,3,2,2,2,2,2,1,26.0,3,7,4,2,1,3,2,3,5,61.0,1,157,5,135,63,0.000367986
4,2,127,62,7,16.4,2.82,37,2,0,1,1,1,1,0,1,25,2,2,1947,1,2,9,6,3,2,2,2,2,2,1,16.4,3,7,4,3,1,3,2,3,5,29.5,1,58,5,95,63,0.000367986
1,4,81,16,21,19.6,2.69,38,2,0,2,0,1,1,0,1,27,4,1,1944,1,2,2,1,6,2,2,2,2,2,1,19.6,1,7,4,1,3,-1,3,4,5,28.0,1,44,5,27,66,8.57e-05
4,2,180,73,14,23.2,2.65,33,2,-1,2,0,1,1,-1,1,40,4,2,-1,1,5,9,2,6,2,2,2,2,2,1,23.2,-1,7,4,4,2,2,2,3,5,23.0,1,93,3,63,-1,9.82e-05
4,4,229,81,62,27.5,6.44,63,2,0,2,0,3,1,0,1,25,6,1,1926,1,2,9,1,8,2,2,2,2,2,1,27.5,-1,7,4,4,2,3,3,4,5,64.5,1,86,5,120,84,0.000296889
1,2,139,58,0,41.6,8.21,69,2,0,1,0,1,1,1,1,15,6,2,1959,1,2,1,3,6,2,2,1,2,2,1,0.0,1,7,4,2,3,1,2,3,5,86.0,0,81,5,91,51,9.82e-05
1,4,127,43,6,33.0,3.11,41,2,0,1,1,1,1,0,1,33,3,1,1949,1,-1,1,5,3,2,1,2,2,2,1,0.0,2,7,4,2,-1,2,-1,3,5,30.0,0,78,4,88,61,0.000409116
2,0,18,16,0,3.2,0.41,3,2,0,1,0,1,1,0,2,36,3,1,1940,1,2,9,3,4,1,2,2,2,2,2,2.2,1,7,4,1,-1,-1,-1,3,5,2.5,2,2,8,5,70,8.57e-05
1,0,49,44,0,3.2,0.33,4,4,0,2,0,4,1,0,1,21,6,2,1961,1,3,2,3,3,1,2,2,1,2,1,2.2,1,7,4,1,4,2,1,4,5,3.0,1,5,6,6,49,0.000367986
1,1,54,24,7,10.4,1.91,19,4,0,2,0,4,1,0,1,21,6,1,1959,1,3,1,5,3,2,2,2,2,2,1,10.4,1,7,4,1,4,2,2,4,5,20.0,1,23,4,20,51,0.000409116
1,5,174,44,21,40.6,6.22,50,2,0,2,0,2,1,0,2,5,4,2,1971,1,5,1,6,3,2,2,2,2,2,1,40.6,1,7,4,2,1,2,2,4,5,69.0,1,109,3,63,39,0.00087004
4,0,45,30,0,10.6,1.21,16,2,0,2,1,5,1,2,1,9,4,1,1960,1,2,1,3,4,2,2,2,2,1,1,10.6,3,7,4,2,3,2,2,3,5,12.0,1,15,5,40,50,0.000109132
10,4,146,44,19,29.2,6.05,49,2,0,2,1,5,1,2,1,9,4,1,1960,1,2,1,3,4,2,2,2,2,1,1,29.2,3,7,4,2,3,2,2,3,5,64.0,1,83,5,120,50,0.000109132
10,12,425,103,56,112.4,16.3,160,2,0,2,1,5,1,2,1,10,4,2,1960,1,3,1,6,4,1,2,2,2,2,1,56.2,3,7,4,4,2,2,3,3,5,175.0,1,266,4,240,50,9.82e-05
2,5,334,182,20,47.6,8.27,75,5,3,2,0,1,1,0,1,8,3,2,1972,1,3,1,3,3,2,2,2,2,2,1,47.6,-1,7,4,5,3,2,2,2,5,86.0,1,132,4,95,38,0.00087004
1,6,143,58,42,17.6,3.33,37,2,0,1,0,2,1,0,2,3,4,2,1978,1,2,1,1,5,1,2,2,2,2,1,8.8,2,7,4,2,3,2,2,4,5,35.0,1,43,8,50,32,0.000232084
9,2,129,27,36,19.2,2.83,38,2,0,1,0,2,1,0,2,3,4,2,1978,1,2,1,1,5,1,2,2,2,2,1,9.6,3,7,4,2,3,2,2,4,5,32.0,1,66,8,60,32,0.000232084
1,6,119,34,42,17.6,3.21,36,2,0,1,0,2,1,0,2,3,4,2,1978,1,2,1,1,5,1,2,2,2,2,1,8.8,1,7,4,2,3,2,2,4,5,35.0,1,43,8,50,32,0.000232084
10,11,605,46,89,176.4,37.53,301,2,0,1,0,2,1,0,2,3,4,2,1978,1,2,1,1,5,1,2,2,2,2,1,88.2,3,7,4,4,3,2,2,4,5,395.0,1,470,8,269,32,0.000232084
7,2,233,166,3,32.0,5.93,57,1,0,1,1,1,2,0,2,2,3,2,1966,1,1,1,6,8,1,2,2,2,2,1,16.0,3,7,4,6,3,2,2,3,5,62.7,1,64,8,241,44,0.000144039
1,2,166,104,5,25.4,5.23,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1952,1,3,2,6,3,2,2,2,2,2,1,25.4,-1,7,4,6,3,2,2,3,5,48.8,1,57,3,63,58,0.000367986
11,5,320,44,47,74.4,16.03,129,3,1,1,0,1,1,0,2,2,3,1,1978,1,3,1,6,3,2,2,2,2,2,1,74.4,3,7,4,2,3,3,3,4,5,179.0,0,229,5,274,32,0.000967286
1,1,57,34,9,8.0,0.58,7,2,0,2,0,1,1,0,1,3,5,2,1968,1,7,1,3,3,2,2,2,2,2,1,8.0,2,7,4,2,4,1,1,4,5,5.5,1,14,6,13,42,0.000367986
1,5,240,72,42,44.2,9.8,72,1,0,1,0,1,1,0,2,3,4,2,1976,1,1,1,6,4,2,2,2,2,2,1,44.2,1,7,4,2,3,2,2,3,5,107.0,1,126,3,70,34,0.000232084
10,4,141,16,47,18.8,1.66,24,1,0,1,0,1,1,0,2,3,4,2,1976,1,1,1,6,4,2,2,2,2,2,1,18.8,3,7,4,2,3,2,2,3,5,15.0,1,78,3,14,34,0.000232084
1,4,245,72,52,45.2,9.8,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,45.2,1,7,4,2,-1,-1,-1,-1,5,107.0,1,121,-1,77,-1,7.71e-05
7,4,124,30,32,17.6,1.4,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,17.6,3,7,4,2,-1,-1,-1,-1,5,14.0,1,62,-1,554,-1,0.000109132
1,6,356,112,60,73.4,12.99,116,3,0,2,1,3,1,1,1,5,6,1,1961,1,4,1,1,8,2,2,2,2,2,1,73.4,2,7,4,4,3,2,2,3,5,147.0,1,184,2,108,49,0.000160139
8,0,69,26,0,14.0,1.97,26,3,0,2,1,3,1,1,1,5,6,1,1961,1,4,1,1,8,2,2,2,2,2,1,14.0,3,7,4,2,3,2,2,3,5,20.0,1,43,2,30,49,0.000160139
3,1,85,46,1,10.4,2.06,26,4,0,2,2,3,1,0,1,1,6,2,-1,1,6,8,8,2,1,2,2,2,1,3,5.2,2,7,4,3,4,2,1,1,5,17.5,0,38,3,49,-1,0.003480603
10,2,131,34,34,25.6,5.18,51,4,0,2,2,3,1,0,1,1,6,2,-1,1,6,8,8,2,1,2,2,2,1,3,12.8,3,7,4,3,4,2,1,1,5,54.5,1,63,3,44,-1,0.001472131
7,3,213,24,46,82.4,21.44,203,2,0,1,2,2,1,2,1,8,5,1,1962,1,5,1,3,3,2,2,1,2,2,3,0.0,3,7,4,1,1,4,4,4,5,227.0,0,143,4,630,48,0.000409116
1,0,28,11,0,7.0,0.99,13,1,0,0,0,0,2,0,1,12,3,2,1957,1,1,1,6,3,1,1,2,2,2,3,3.5,1,7,4,1,3,2,1,4,5,10.0,0,17,4,21,53,0.000367986
1,2,107,30,26,22.0,5.86,45,4,0,1,0,3,1,0,1,12,5,1,1961,1,3,1,1,4,1,2,2,2,2,1,11.0,1,7,4,2,2,3,3,4,5,65.0,1,51,4,40,49,0.000109132
7,6,184,49,26,48.0,8.31,67,1,0,0,0,1,1,0,2,10,4,1,1954,1,1,1,6,7,2,2,1,2,2,3,0.0,3,7,4,2,-1,2,2,-1,5,87.0,0,109,5,188,56,0.000160139
8,5,200,86,9,38.0,5.75,70,3,1,2,0,2,1,1,2,12,-1,2,1971,1,3,2,6,5,1,2,2,2,2,1,19.0,3,7,4,5,2,2,3,3,5,54.2,1,105,3,82,39,0.000232084
1,2,125,54,25,28.6,3.03,25,3,0,4,3,4,1,0,1,7,5,2,1959,1,5,2,6,3,1,2,2,2,2,1,14.3,2,7,4,2,3,3,3,4,5,32.0,1,46,4,28,51,0.000367986
1,0,2,2,0,0.0,0.0,1,5,0,2,0,3,1,1,1,20,3,2,1963,1,3,2,8,3,2,2,2,2,2,1,0.0,1,7,4,1,-1,-1,-1,4,5,0.1,1,0,5,2,47,0.000367986
2,12,525,140,54,141.4,36.63,277,1,0,1,0,1,1,0,1,18,5,1,1966,1,1,1,3,3,2,2,1,2,2,1,0.0,-1,7,4,6,4,2,1,3,5,391.0,0,331,4,353,44,0.000409116
10,5,114,48,1,14.8,3.94,29,4,0,2,1,1,1,0,1,21,6,2,1958,1,3,2,6,3,1,2,2,2,2,1,7.4,3,7,4,2,2,3,3,3,5,43.0,0,65,4,81,52,0.000367986
1,5,140,51,4,38.8,8.01,67,4,0,2,1,1,1,0,1,21,6,1,1940,1,3,1,3,3,2,2,1,2,2,1,0.0,1,7,4,2,1,4,4,4,5,84.0,0,85,4,117,70,0.0003213
4,3,142,23,11,24.8,8.71,72,2,0,2,1,2,1,0,1,4,6,1,1957,1,2,1,5,3,2,2,1,2,2,1,0.0,3,7,4,2,4,1,2,3,5,93.0,0,108,4,32,53,0.000409116
1,2,40,7,10,9.0,1.21,10,2,0,2,1,2,1,0,1,21,4,1,1946,1,2,1,3,3,2,2,2,2,2,1,9.0,1,7,4,1,-1,-1,-1,4,5,13.0,1,23,5,12,64,0.000409116
11,1,45,29,4,5.0,1.52,14,2,0,2,1,2,1,0,1,21,4,2,1946,1,2,6,8,3,2,2,2,2,2,1,5.0,3,7,4,1,-1,-1,-1,4,5,17.0,1,12,5,13,64,0.000367986
4,1,32,23,1,3.8,0.94,12,2,0,2,1,2,1,0,1,21,4,2,1946,1,2,6,8,3,2,2,2,2,2,1,3.8,3,7,4,1,-1,-1,-1,4,5,9.0,1,8,5,15,64,0.000367986
1,4,154,44,15,35.2,7.2,57,2,0,1,0,2,1,0,1,2,3,2,1950,1,2,2,6,5,2,2,1,2,2,1,0.0,1,7,4,2,1,3,2,4,5,76.0,0,95,4,129,60,9.82e-05
11,4,146,45,11,38.8,7.64,82,2,0,1,0,2,1,0,1,1,3,1,1952,1,2,1,8,3,1,2,2,2,2,1,19.4,3,7,4,2,1,4,4,3,5,80.0,0,90,5,78,58,0.000409116
1,1,60,21,11,7.0,1.46,17,5,0,3,1,5,1,1,1,29,6,1,1949,-1,4,1,1,6,1,2,2,2,2,1,3.5,1,7,4,1,1,2,2,4,5,15.0,1,28,3,15,61,0.000109132
11,7,228,36,24,64.0,21.7,149,2,0,2,0,2,1,0,1,17,6,2,1962,1,2,1,3,7,1,2,2,2,2,2,32.0,3,7,4,2,3,1,2,2,5,242.0,1,168,5,180,48,0.000144039
1,6,154,40,9,38.8,7.23,56,2,0,2,0,3,1,1,1,16,6,1,1954,1,2,1,2,7,1,2,2,2,2,1,19.4,1,7,4,2,1,2,2,4,5,78.0,1,105,3,105,56,0.000160139
6,1,47,37,5,6.0,0.52,6,2,0,2,0,3,1,1,1,16,6,1,1954,1,2,1,2,7,1,2,2,2,2,1,3.0,3,7,4,2,1,2,2,4,5,5.0,1,5,3,10,56,0.000160139
1,6,202,34,19,86.2,18.94,130,4,1,1,1,6,1,1,1,20,6,1,1950,1,3,1,3,6,2,2,1,2,2,1,0.0,2,7,4,2,-1,-1,-1,3,5,211.0,0,149,-1,175,60,0.000109132
1,1,64,16,11,9.6,0.9,13,4,2,2,1,1,1,0,1,5,5,1,1975,1,3,1,1,6,2,2,2,2,2,1,9.6,1,7,3,1,4,1,2,3,5,9.5,1,37,4,15,35,0.000258025
10,4,138,38,13,29.6,4.66,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,29.6,3,7,3,2,-2,-2,-2,-2,5,48.0,1,87,-2,60,-1,0.000109132
8,1,69,22,11,9.0,0.9,13,2,0,2,0,1,1,0,1,20,3,1,1943,1,7,9,6,3,1,2,2,2,2,1,4.5,3,7,3,1,2,2,2,3,5,9.5,1,36,4,15,67,0.0003213
8,1,69,22,11,9.0,0.9,13,2,0,2,0,1,1,0,1,20,3,1,1943,1,7,9,6,3,1,2,2,2,2,1,4.5,3,7,3,1,2,2,2,3,5,9.5,1,36,4,15,67,0.0003213
9,1,42,14,1,5.0,0.81,11,2,0,2,0,1,1,0,1,20,3,1,1943,1,7,9,6,3,1,2,2,2,2,1,2.5,3,7,3,1,2,2,2,3,5,9.5,1,27,4,15,67,0.0003213
4,0,62,20,0,14.6,4.98,59,2,0,1,0,1,1,0,-1,22,4,2,1960,1,7,-1,4,3,1,2,2,2,1,2,7.3,3,7,3,2,1,2,2,3,5,52.0,1,42,5,30,50,0.000367986
4,0,16,9,0,2.2,0.34,5,4,2,2,1,1,1,0,1,5,3,2,1979,1,3,6,1,3,2,2,2,2,2,1,2.2,3,7,3,1,3,2,2,2,5,3.5,1,7,5,5,31,0.00087004
