DestAct,NbTransf,NbHousehold,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,ModeToSchool,age
1,1,3,1,0,3,1,0,1,19,-1,1,1,3,1,6,4,2,2,2,1,2,1,1,7,4,2,2,4,2,4,5,31.0,0,4,50
7,6,2,1,1,1,1,0,1,25,2,2,1,2,9,6,3,2,2,2,2,2,1,3,7,4,2,1,3,2,3,5,61.0,1,5,63
4,2,2,1,1,1,1,0,1,25,2,2,1,2,9,6,3,2,2,2,2,2,1,3,7,4,3,1,3,2,3,5,29.5,1,5,63
1,4,2,2,0,1,1,0,1,27,4,1,1,2,2,1,6,2,2,2,2,2,1,1,7,4,1,3,-1,3,4,5,28.0,1,5,66
4,2,2,2,0,1,1,-1,1,40,4,2,1,5,9,2,6,2,2,2,2,2,1,-1,7,4,4,2,2,2,3,5,23.0,1,3,-1
4,4,2,2,0,3,1,0,1,25,6,1,1,2,9,1,8,2,2,2,2,2,1,-1,7,4,4,2,3,3,4,5,64.5,1,5,84
1,2,2,1,0,1,1,1,1,15,6,2,1,2,1,3,6,2,2,1,2,2,1,1,7,4,2,3,1,2,3,5,86.0,0,5,51
1,4,2,1,1,1,1,0,1,33,3,1,1,-1,1,5,3,2,1,2,2,2,1,2,7,4,2,-1,2,-1,3,5,30.0,0,4,61
2,0,2,1,0,1,1,0,2,36,3,1,1,2,9,3,4,1,2,2,2,2,2,1,7,4,1,-1,-1,-1,3,5,2.5,2,8,70
1,0,4,2,0,4,1,0,1,21,6,2,1,3,2,3,3,1,2,2,1,2,1,1,7,4,1,4,2,1,4,5,3.0,1,6,49
1,1,4,2,0,4,1,0,1,21,6,1,1,3,1,5,3,2,2,2,2,2,1,1,7,4,1,4,2,2,4,5,20.0,1,4,51
1,5,2,2,0,2,1,0,2,5,4,2,1,5,1,6,3,2,2,2,2,2,1,1,7,4,2,1,2,2,4,5,69.0,1,3,39
4,0,2,2,1,5,1,2,1,9,4,1,1,2,1,3,4,2,2,2,2,1,1,3,7,4,2,3,2,2,3,5,12.0,1,5,50
10,4,2,2,1,5,1,2,1,9,4,1,1,2,1,3,4,2,2,2,2,1,1,3,7,4,2,3,2,2,3,5,64.0,1,5,50
10,12,2,2,1,5,1,2,1,10,4,2,1,3,1,6,4,1,2,2,2,2,1,3,7,4,4,2,2,3,3,5,175.0,1,4,50
2,5,5,2,0,1,1,0,1,8,3,2,1,3,1,3,3,2,2,2,2,2,1,-1,7,4,5,3,2,2,2,5,86.0,1,4,38
1,6,2,1,0,2,1,0,2,3,4,2,1,2,1,1,5,1,2,2,2,2,1,2,7,4,2,3,2,2,4,5,35.0,1,8,32
9,2,2,1,0,2,1,0,2,3,4,2,1,2,1,1,5,1,2,2,2,2,1,3,7,4,2,3,2,2,4,5,32.0,1,8,32
1,6,2,1,0,2,1,0,2,3,4,2,1,2,1,1,5,1,2,2,2,2,1,1,7,4,2,3,2,2,4,5,35.0,1,8,32
10,11,2,1,0,2,1,0,2,3,4,2,1,2,1,1,5,1,2,2,2,2,1,3,7,4,4,3,2,2,4,5,395.0,1,8,32
7,2,1,1,1,1,2,0,2,2,3,2,1,1,1,6,8,1,2,2,2,2,1,3,7,4,6,3,2,2,3,5,62.7,1,8,44
1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,3,2,6,3,2,2,2,2,2,1,-1,7,4,6,3,2,2,3,5,48.8,1,3,58
11,5,3,1,0,1,1,0,2,2,3,1,1,3,1,6,3,2,2,2,2,2,1,3,7,4,2,3,3,3,4,5,179.0,0,5,32
1,1,2,2,0,1,1,0,1,3,5,2,1,7,1,3,3,2,2,2,2,2,1,2,7,4,2,4,1,1,4,5,5.5,1,6,42
1,5,1,1,0,1,1,0,2,3,4,2,1,1,1,6,4,2,2,2,2,2,1,1,7,4,2,3,2,2,3,5,107.0,1,3,34
10,4,1,1,0,1,1,0,2,3,4,2,1,1,1,6,4,2,2,2,2,2,1,3,7,4,2,3,2,2,3,5,15.0,1,3,34
1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,7,4,2,-1,-1,-1,-1,5,107.0,1,-1,-1
7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,4,2,-1,-1,-1,-1,5,14.0,1,-1,-1
1,6,3,2,1,3,1,1,1,5,6,1,1,4,1,1,8,2,2,2,2,2,1,2,7,4,4,3,2,2,3,5,147.0,1,2,49
8,0,3,2,1,3,1,1,1,5,6,1,1,4,1,1,8,2,2,2,2,2,1,3,7,4,2,3,2,2,3,5,20.0,1,2,49
3,1,4,2,2,3,1,0,1,1,6,2,1,6,8,8,2,1,2,2,2,1,3,2,7,4,3,4,2,1,1,5,17.5,0,3,-1
10,2,4,2,2,3,1,0,1,1,6,2,1,6,8,8,2,1,2,2,2,1,3,3,7,4,3,4,2,1,1,5,54.5,1,3,-1
7,3,2,1,2,2,1,2,1,8,5,1,1,5,1,3,3,2,2,1,2,2,3,3,7,4,1,1,4,4,4,5,227.0,0,4,48
1,0,1,0,0,0,2,0,1,12,3,2,1,1,1,6,3,1,1,2,2,2,3,1,7,4,1,3,2,1,4,5,10.0,0,4,53
1,2,4,1,0,3,1,0,1,12,5,1,1,3,1,1,4,1,2,2,2,2,1,1,7,4,2,2,3,3,4,5,65.0,1,4,49
7,6,1,0,0,1,1,0,2,10,4,1,1,1,1,6,7,2,2,1,2,2,3,3,7,4,2,-1,2,2,-1,5,87.0,0,5,56
8,5,3,2,0,2,1,1,2,12,-1,2,1,3,2,6,5,1,2,2,2,2,1,3,7,4,5,2,2,3,3,5,54.2,1,3,39
1,2,3,4,3,4,1,0,1,7,5,2,1,5,2,6,3,1,2,2,2,2,1,2,7,4,2,3,3,3,4,5,32.0,1,4,51
1,0,5,2,0,3,1,1,1,20,3,2,1,3,2,8,3,2,2,2,2,2,1,1,7,4,1,-1,-1,-1,4,5,0.1,1,5,47
2,12,1,1,0,1,1,0,1,18,5,1,1,1,1,3,3,2,2,1,2,2,1,-1,7,4,6,4,2,1,3,5,391.0,0,4,44
10,5,4,2,1,1,1,0,1,21,6,2,1,3,2,6,3,1,2,2,2,2,1,3,7,4,2,2,3,3,3,5,43.0,0,4,52
1,5,4,2,1,1,1,0,1,21,6,1,1,3,1,3,3,2,2,1,2,2,1,1,7,4,2,1,4,4,4,5,84.0,0,4,70
4,3,2,2,1,2,1,0,1,4,6,1,1,2,1,5,3,2,2,1,2,2,1,3,7,4,2,4,1,2,3,5,93.0,0,4,53
1,2,2,2,1,2,1,0,1,21,4,1,1,2,1,3,3,2,2,2,2,2,1,1,7,4,1,-1,-1,-1,4,5,13.0,1,5,64
11,1,2,2,1,2,1,0,1,21,4,2,1,2,6,8,3,2,2,2,2,2,1,3,7,4,1,-1,-1,-1,4,5,17.0,1,5,64
4,1,2,2,1,2,1,0,1,21,4,2,1,2,6,8,3,2,2,2,2,2,1,3,7,4,1,-1,-1,-1,4,5,9.0,1,5,64
1,4,2,1,0,2,1,0,1,2,3,2,1,2,2,6,5,2,2,1,2,2,1,1,7,4,2,1,3,2,4,5,76.0,0,4,60
11,4,2,1,0,2,1,0,1,1,3,1,1,2,1,8,3,1,2,2,2,2,1,3,7,4,2,1,4,4,3,5,80.0,0,5,58
1,1,5,3,1,5,1,1,1,29,6,1,-1,4,1,1,6,1,2,2,2,2,1,1,7,4,1,1,2,2,4,5,15.0,1,3,61
11,7,2,2,0,2,1,0,1,17,6,2,1,2,1,3,7,1,2,2,2,2,2,3,7,4,2,3,1,2,2,5,242.0,1,5,48
1,6,2,2,0,3,1,1,1,16,6,1,1,2,1,2,7,1,2,2,2,2,1,1,7,4,2,1,2,2,4,5,78.0,1,3,56
6,1,2,2,0,3,1,1,1,16,6,1,1,2,1,2,7,1,2,2,2,2,1,3,7,4,2,1,2,2,4,5,5.0,1,3,56
1,6,4,1,1,6,1,1,1,20,6,1,1,3,1,3,6,2,2,1,2,2,1,2,7,4,2,-1,-1,-1,3,5,211.0,0,-1,60
1,1,4,2,1,1,1,0,1,5,5,1,1,3,1,1,6,2,2,2,2,2,1,1,7,3,1,4,1,2,3,5,9.5,1,4,35
10,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,2,-2,-2,-2,-2,5,48.0,1,-2,-1
8,1,2,2,0,1,1,0,1,20,3,1,1,7,9,6,3,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,9.5,1,4,67
8,1,2,2,0,1,1,0,1,20,3,1,1,7,9,6,3,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,9.5,1,4,67
9,1,2,2,0,1,1,0,1,20,3,1,1,7,9,6,3,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,9.5,1,4,67
4,0,2,1,0,1,1,0,-1,22,4,2,1,7,-1,4,3,1,2,2,2,1,2,3,7,3,2,1,2,2,3,5,52.0,1,5,50
4,0,4,2,1,1,1,0,1,5,3,2,1,3,6,1,3,2,2,2,2,2,1,3,7,3,1,3,2,2,2,5,3.5,1,5,31
1,6,1,1,0,2,1,-1,1,21,6,1,1,1,1,1,4,1,2,2,2,2,1,1,7,3,2,1,3,2,3,5,124.0,1,4,64
1,4,2,1,0,2,1,0,1,30,5,1,1,3,1,3,3,1,2,2,1,2,1,1,7,3,2,1,2,2,3,5,38.0,0,4,59
4,0,2,1,1,1,1,-1,1,48,5,2,1,4,6,-1,3,2,2,2,1,2,3,3,7,3,1,-1,-1,-1,4,5,0.3,0,4,76
1,6,1,1,0,1,1,0,1,20,4,1,1,1,1,5,4,2,2,2,2,2,1,1,7,3,3,2,2,2,4,5,91.0,1,4,44
10,5,3,2,0,4,1,2,1,15,6,1,1,3,1,1,7,1,2,2,2,2,1,3,7,3,2,3,2,2,3,5,87.0,1,5,53
7,4,3,2,0,4,-1,2,1,15,6,2,1,3,2,6,3,1,2,2,2,2,1,3,7,3,2,3,2,3,3,5,40.0,1,4,49
1,6,2,2,1,2,1,0,1,2,4,1,1,2,1,3,3,2,2,2,2,2,1,2,7,3,2,1,3,3,1,5,87.0,1,4,37
1,3,2,2,3,1,1,-1,1,29,4,1,1,2,2,7,3,2,2,2,2,2,1,2,7,3,2,3,1,1,4,5,19.0,1,5,60
1,3,2,2,3,1,1,-1,1,29,4,1,1,2,2,7,3,2,2,2,2,2,1,1,7,3,2,3,1,1,4,5,19.0,1,5,60
2,4,2,2,3,1,1,-1,1,29,1,2,1,2,6,6,3,1,2,2,2,2,1,2,7,3,2,2,1,3,1,5,44.0,1,4,60
1,4,2,2,1,2,1,0,1,34,4,1,1,3,1,6,3,2,2,2,2,2,1,1,7,3,2,2,2,2,4,5,61.0,1,4,62
10,7,4,2,1,3,1,2,1,13,5,1,1,3,1,3,6,1,2,2,2,2,1,-1,7,3,4,3,2,2,3,5,106.0,1,4,44
1,8,6,2,0,5,1,0,1,1,5,1,1,7,1,3,7,1,1,1,2,2,-1,2,7,3,5,4,1,2,3,5,130.1,1,5,43
11,0,6,2,0,5,1,0,1,1,5,1,1,7,1,3,7,1,1,1,2,2,-1,3,7,3,2,4,1,2,3,5,3.2,1,5,43
8,1,1,1,0,1,1,-1,1,35,2,-1,1,1,-1,-1,-1,2,2,2,2,2,1,3,7,3,1,2,3,3,4,5,14.0,1,4,-1
7,1,1,1,0,1,1,-1,1,35,2,-1,1,1,-1,-1,-1,2,2,2,2,2,1,3,7,3,1,2,3,3,4,5,15.0,1,4,-1
9,1,1,1,0,1,1,-1,1,35,2,-1,1,1,-1,-1,-1,2,2,2,2,2,1,3,7,3,1,2,3,3,4,5,14.0,1,4,-1
1,0,5,1,2,3,1,1,1,20,6,1,1,6,1,6,5,2,2,1,2,2,2,1,7,3,2,1,1,2,3,5,19.0,0,3,21
9,0,6,3,-1,9,1,3,1,22,6,1,1,6,8,2,5,2,2,1,2,2,1,3,7,3,2,3,2,2,4,5,7.0,1,3,23
4,2,6,3,-1,8,1,3,1,25,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,2,4,1,2,3,5,38.0,0,3,-1
1,2,6,3,1,10,1,3,1,24,6,2,1,6,1,6,5,2,2,1,2,2,1,1,7,3,2,1,3,3,4,5,39.0,0,3,25
1,5,2,4,0,3,1,0,1,30,3,1,1,2,1,1,3,1,2,2,2,2,1,1,7,3,6,3,1,1,4,5,73.3,1,5,55
8,2,2,1,0,1,1,0,1,38,3,1,1,2,9,-1,3,2,2,2,2,2,1,3,7,3,1,1,-1,-1,3,5,22.0,1,4,72
1,3,2,2,1,3,1,1,1,33,6,1,1,3,1,1,6,1,2,2,2,2,1,2,7,3,2,1,2,2,3,5,34.0,1,5,62
1,2,4,3,2,5,1,0,1,25,4,1,1,3,1,3,3,2,2,2,2,2,1,2,7,3,3,1,2,2,3,5,23.5,1,5,49
3,0,4,3,2,5,1,0,1,20,1,2,1,6,8,6,3,1,2,2,2,2,1,1,7,3,2,1,1,1,4,5,5.0,1,5,21
11,0,4,3,2,5,1,0,1,20,1,2,1,6,8,6,3,1,2,2,2,2,1,3,7,3,2,1,1,1,4,5,16.5,1,5,21
3,2,4,2,0,2,1,0,1,16,1,2,1,6,8,8,2,1,1,2,2,2,3,2,7,2,3,4,2,1,1,6,31.5,0,5,17
1,0,4,2,0,2,1,0,1,17,6,1,1,3,1,3,3,1,2,2,2,2,1,2,7,2,2,1,1,3,1,6,72.0,1,5,56
1,3,4,2,0,2,1,0,1,17,6,1,1,3,1,3,3,1,2,2,2,2,1,1,7,2,2,1,1,3,1,6,130.0,1,5,56
1,1,2,2,1,1,1,0,1,38,3,2,1,5,1,6,3,1,2,2,2,2,1,1,7,2,2,3,2,2,4,6,31.0,1,5,40
7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,2,2,-2,-2,-2,-2,6,13.0,1,-2,-1
1,2,3,2,1,2,1,0,1,11,4,2,1,2,2,6,2,2,2,2,2,2,1,1,7,2,2,2,2,2,3,6,14.5,1,4,55
9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,2,2,-2,-2,-2,-2,6,8.0,1,-2,-1
1,0,1,0,0,1,1,0,2,3,2,2,1,1,2,6,3,1,1,2,1,2,3,1,7,2,1,4,-1,-1,1,6,4.0,0,4,57
7,3,2,1,0,1,1,0,1,36,-1,2,2,3,6,-1,3,1,2,2,2,1,-1,3,7,2,2,-1,-1,-1,3,6,34.0,0,4,60
7,2,2,1,0,1,1,0,1,36,-1,2,2,3,6,-1,3,1,2,2,2,1,-1,3,7,2,2,-1,-1,-1,3,6,28.0,0,4,60
1,0,1,1,1,1,1,0,1,3,-1,2,1,1,1,6,3,2,2,2,2,2,1,1,7,2,2,3,1,3,4,6,11.0,1,5,35
1,9,1,1,1,1,1,0,1,3,-1,2,1,1,1,6,3,2,2,2,2,2,1,2,7,2,4,3,1,3,4,6,239.4,1,5,35
1,1,3,2,0,3,1,0,1,24,4,1,1,3,1,5,3,1,2,2,2,2,1,1,7,2,1,1,1,1,1,6,5.5,1,4,57
3,3,3,2,0,3,1,0,1,17,4,2,1,6,8,8,2,2,2,1,2,2,2,2,7,2,2,4,2,2,4,6,128.0,0,5,18
1,3,4,1,0,2,1,0,2,1,3,2,1,3,4,6,3,1,2,2,2,2,1,1,7,2,2,1,3,3,3,6,49.0,0,4,46
1,2,4,1,0,2,1,0,2,1,3,1,1,3,1,6,3,1,2,2,1,2,1,1,7,2,2,4,2,2,4,6,32.0,0,4,44
1,1,3,1,1,2,1,0,1,2,5,1,1,3,1,2,6,1,1,2,2,2,1,1,7,2,1,-1,-1,-1,3,6,15.0,0,3,37
3,3,3,1,1,2,1,0,1,2,5,2,1,3,8,2,7,2,2,1,2,2,2,1,7,2,1,2,2,3,1,6,41.0,0,1,35
9,8,3,1,1,2,1,0,1,2,5,2,1,3,8,2,7,2,2,1,2,2,2,3,7,2,1,2,2,3,1,6,120.0,0,1,35
1,2,4,2,0,1,1,1,1,2,4,2,1,3,2,6,3,1,2,2,2,2,1,1,7,2,1,4,-1,-1,3,6,37.0,0,5,39
4,1,2,1,0,3,1,1,2,4,6,2,1,5,1,2,7,1,2,2,1,2,2,3,4,4,3,3,2,2,3,6,20.1,1,5,34
10,7,2,1,0,3,1,1,2,4,6,2,1,5,1,2,7,1,2,2,1,2,2,3,4,4,2,3,2,2,3,6,74.0,1,5,34
1,0,5,1,1,4,1,0,1,6,6,1,1,3,1,2,6,2,2,2,1,2,1,1,4,4,2,4,1,1,-1,6,13.5,0,4,43
9,4,5,1,1,4,1,0,1,8,6,2,1,3,6,3,6,2,2,2,2,2,1,3,4,4,2,4,2,2,3,6,66.0,1,3,48
1,1,4,2,0,1,1,1,2,3,5,2,1,3,6,1,4,2,2,2,2,2,1,2,4,4,3,4,1,2,2,6,35.0,1,8,41
1,7,4,2,0,2,1,1,2,3,6,1,1,3,1,3,4,1,2,2,2,2,1,2,4,4,3,3,2,2,1,6,206.0,1,3,41
1,0,2,2,0,2,1,1,2,1,-1,1,1,2,1,6,8,1,2,2,2,2,1,1,4,4,1,3,2,1,3,6,6.0,1,3,37
1,6,2,1,0,2,1,1,1,20,6,2,1,2,2,2,7,1,2,2,2,2,1,1,4,4,3,1,3,3,1,6,102.0,1,5,54
9,0,3,1,0,3,1,1,1,20,6,1,1,3,2,2,7,1,2,2,2,2,2,3,4,4,2,4,1,2,3,6,10.0,2,3,53
1,1,2,0,0,2,1,0,1,0,6,1,3,2,1,6,7,2,2,1,2,2,1,1,4,4,2,3,2,3,4,6,12.5,0,4,50
1,6,2,0,0,2,1,0,1,0,6,2,1,2,2,6,8,2,2,1,2,2,1,2,4,4,3,3,2,3,3,6,65.0,0,3,43
1,2,1,1,-1,1,1,-1,2,13,3,2,1,1,1,6,3,2,2,2,1,2,1,1,4,4,2,3,3,3,3,6,16.0,0,3,-1
4,0,3,1,0,3,1,0,1,28,6,2,1,3,2,6,3,2,2,1,2,2,2,3,4,4,2,1,2,3,3,6,42.0,0,4,57
4,0,3,1,0,3,1,0,1,28,6,2,1,3,2,6,3,2,2,1,2,2,2,3,4,4,2,1,2,3,3,6,11.5,0,4,57
1,1,2,1,-1,1,1,-1,1,30,5,1,1,2,1,3,6,1,1,2,2,2,1,1,4,4,2,3,2,2,3,6,13.0,0,5,62
7,7,4,2,-1,2,1,1,2,13,5,1,1,3,1,3,4,2,2,2,2,2,1,3,4,4,3,3,2,2,4,6,60.0,1,4,45
7,7,4,2,-1,1,1,-1,2,13,5,2,1,3,6,8,6,2,2,2,2,2,1,3,4,4,3,4,1,2,3,6,60.0,1,2,38
1,0,1,1,1,2,1,0,2,6,3,2,1,1,2,6,3,2,2,2,2,2,1,1,4,4,1,1,2,2,3,6,5.5,1,3,52
4,0,1,1,1,2,1,0,2,6,3,2,1,1,2,6,3,2,2,2,2,2,1,3,4,4,1,1,2,2,3,6,1.0,1,3,52
1,4,2,1,0,2,1,0,1,1,6,2,1,5,1,2,6,2,2,1,2,2,1,1,4,4,2,2,2,4,4,6,77.0,0,3,40
4,0,2,1,0,2,1,0,1,3,6,2,1,7,1,2,6,2,2,1,2,2,1,3,4,4,3,2,2,4,4,6,11.8,0,3,40
4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,4,2,3,1,-1,3,6,11.5,0,4,-1
9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,4,2,3,1,-1,3,6,28.0,1,4,-1
3,0,2,1,-1,2,1,-1,1,32,6,2,1,2,6,-1,6,2,2,1,2,2,1,1,4,4,2,2,2,3,3,6,12.5,0,4,67
9,2,2,1,-1,2,1,-1,1,32,6,2,1,2,6,-1,6,2,2,1,2,2,1,3,4,4,2,2,2,3,3,6,28.0,1,4,67
1,2,2,2,0,2,1,1,1,30,6,2,1,2,2,6,5,1,2,2,2,2,1,1,4,4,2,3,2,2,4,6,16.0,1,2,58
11,0,2,2,0,2,1,1,1,30,6,1,1,2,1,6,6,1,2,2,2,2,1,3,4,4,2,-1,3,-1,1,6,0.7,2,5,57
1,2,4,1,1,2,1,-1,1,11,4,2,1,3,6,6,3,2,2,2,2,2,2,1,4,4,2,-1,4,-1,3,6,14.0,1,4,62
1,1,4,1,1,2,1,-1,1,11,4,2,1,3,6,6,3,2,2,2,2,2,2,1,4,4,2,-1,4,-1,3,6,12.0,1,4,62
1,0,4,1,1,2,1,-1,1,12,4,1,1,3,1,6,2,1,2,2,2,2,1,1,4,4,1,4,1,1,2,6,5.5,1,4,39
4,0,4,1,1,1,1,1,1,11,3,2,3,3,6,-1,3,2,2,2,2,2,2,3,4,4,3,3,3,1,4,6,3.3,1,4,41
4,2,4,1,1,1,1,1,1,11,3,2,3,3,6,-1,3,2,2,2,2,2,2,3,4,4,2,3,3,1,4,6,21.0,1,4,41
9,2,4,1,1,1,1,0,1,11,4,1,1,3,3,6,4,2,2,2,2,2,1,3,4,4,2,4,1,2,1,6,29.0,1,4,41
4,1,2,1,0,1,1,1,1,40,-1,1,1,2,9,-1,3,2,2,2,2,2,1,3,4,4,1,1,2,1,3,6,5.5,1,4,80
8,1,2,1,0,1,1,0,1,48,4,1,1,2,9,3,3,2,2,2,2,2,1,3,4,4,4,1,2,2,4,6,18.0,1,4,73
7,1,2,1,0,1,1,0,1,27,3,1,1,2,9,3,3,1,2,2,2,2,1,3,4,4,1,1,1,2,3,6,6.5,1,4,71
1,0,2,1,0,2,1,0,2,31,5,2,2,2,2,3,3,1,1,2,2,2,2,1,4,4,3,2,2,2,1,6,12.3,0,4,63
9,6,3,2,1,1,1,0,2,6,3,2,1,3,2,6,4,1,2,2,2,2,1,3,4,4,2,3,2,3,3,6,52.0,1,3,34
10,0,3,2,1,1,1,0,2,6,3,2,1,3,2,6,4,1,2,2,2,2,1,3,4,4,2,3,2,3,3,6,6.0,1,3,34
1,5,3,2,1,1,1,0,2,6,3,1,1,3,1,6,3,2,1,2,2,2,1,1,4,4,2,3,2,1,1,6,67.0,1,4,38
1,3,3,1,0,2,1,2,2,7,6,1,1,3,1,3,6,1,2,2,1,2,1,1,4,4,2,4,1,2,4,6,54.0,0,5,41
1,0,1,1,1,1,1,0,2,2,4,1,1,1,1,2,6,2,2,2,2,2,1,1,4,4,2,3,2,2,1,6,11.0,1,5,39
1,5,1,1,0,1,1,0,2,3,5,2,1,1,1,3,3,1,2,2,2,2,1,1,4,4,3,3,2,2,3,6,144.5,1,4,43
11,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,4,4,3,-2,-2,-2,-2,6,57.5,0,-2,-1
1,4,2,1,0,2,1,0,2,0,4,2,1,6,1,6,5,1,1,2,2,2,2,2,4,4,3,2,2,3,4,6,54.5,0,2,21
9,0,2,1,0,2,1,0,2,0,4,2,1,6,1,6,5,1,1,2,2,2,2,3,4,4,2,2,2,3,4,6,5.0,1,2,21
1,3,2,1,0,2,1,0,2,0,4,2,1,5,2,6,3,1,2,2,2,2,1,1,4,4,2,2,3,3,4,6,28.0,1,4,49
1,3,2,1,0,2,1,0,2,0,4,2,1,5,2,6,3,1,2,2,2,2,1,1,4,4,2,2,3,3,4,6,28.0,1,4,49
10,0,2,2,0,1,1,0,2,14,3,1,3,2,9,8,6,2,2,2,2,2,1,3,4,4,1,2,2,2,4,6,5.5,1,-1,68
10,1,2,2,0,1,1,0,2,14,3,1,3,2,9,8,6,2,2,2,2,2,1,3,4,4,1,2,2,2,4,6,8.5,1,-1,68
4,0,2,2,0,1,1,0,2,14,3,1,3,2,9,8,6,2,2,2,2,2,1,3,4,4,1,2,2,2,4,6,7.0,1,-1,68
9,0,2,2,0,1,1,0,2,14,3,1,3,2,9,8,6,2,2,2,2,2,1,3,4,4,2,2,2,2,4,6,11.5,1,-1,68
1,3,2,2,0,1,1,1,1,16,6,1,1,2,1,3,7,2,2,1,2,2,2,1,4,4,2,1,4,2,4,6,69.0,0,2,59
3,2,3,2,0,3,1,0,1,19,5,2,1,6,8,6,3,2,2,1,2,2,2,2,4,4,4,1,3,3,3,6,197.0,0,2,26
1,2,4,1,0,1,1,0,1,7,5,1,1,3,1,6,4,1,1,2,2,2,1,1,4,4,2,4,1,1,4,6,15.0,0,6,40
9,2,4,1,0,1,1,0,1,7,5,2,1,3,6,8,6,1,2,2,2,2,1,3,4,4,2,3,2,2,3,6,14.0,0,5,43
4,1,4,1,0,1,1,0,1,7,5,2,1,3,6,8,6,1,2,2,2,2,1,3,4,4,2,3,2,2,3,6,13.5,0,5,43
1,2,4,2,0,1,1,0,1,3,4,1,1,3,1,6,6,2,2,2,2,2,1,1,4,4,2,1,4,3,1,6,71.0,1,4,39
1,0,1,0,0,0,2,0,2,19,4,1,1,1,1,6,7,1,2,2,1,2,3,-1,4,4,4,3,2,2,1,6,9.2,0,4,46
1,4,1,1,0,3,1,1,2,1,3,1,3,7,1,6,4,2,2,2,2,2,1,2,4,4,2,2,-1,2,4,6,21.5,1,6,46
10,4,1,1,0,3,1,1,2,1,3,1,3,7,1,6,4,2,2,2,2,2,1,3,4,4,2,2,-1,2,4,6,133.0,1,6,46
1,0,2,1,1,-1,1,0,1,17,5,2,1,3,2,6,3,1,2,2,2,2,1,1,4,4,1,2,2,2,4,6,5.5,0,3,59
9,8,2,1,1,1,1,0,1,17,5,1,3,3,1,6,3,1,2,2,2,2,1,3,4,4,2,2,2,3,3,6,179.0,1,4,61
2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,6,6,1,2,2,2,2,1,1,7,2,1,1,4,2,3,6,11.0,1,4,61
7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,6,6,1,2,2,2,2,1,3,7,2,1,1,4,2,3,6,5.0,1,4,61
4,3,2,1,0,1,2,0,1,38,6,2,1,2,9,3,4,1,2,2,2,2,1,3,7,2,3,1,2,1,3,6,2.3,2,4,70
9,4,2,1,0,1,2,0,1,38,6,1,1,2,9,2,7,2,2,2,2,2,1,3,7,2,2,2,2,1,4,6,22.0,1,4,73
1,4,2,1,0,2,1,1,1,24,6,1,1,2,1,1,8,1,2,2,2,2,2,1,7,2,2,1,2,2,4,6,46.0,0,4,65
1,2,4,2,0,4,1,0,1,17,4,2,1,4,2,3,4,2,2,2,2,2,1,1,7,2,2,3,3,3,3,6,17.0,0,4,47
3,3,4,2,0,4,1,0,1,17,4,2,1,6,8,6,3,1,2,2,2,2,2,1,7,2,2,3,3,3,3,6,72.0,0,5,19
10,2,2,1,0,1,1,0,2,23,4,1,1,2,9,8,3,1,2,2,2,2,1,3,7,2,2,1,2,1,3,6,9.0,1,4,73
10,4,2,1,0,1,1,0,2,23,4,1,1,2,9,8,3,1,2,2,2,2,1,3,7,2,2,1,2,1,3,6,92.0,1,4,73
9,2,2,2,0,1,1,0,1,35,4,1,1,2,9,-1,3,1,2,2,2,2,1,-1,7,2,4,1,2,2,3,6,18.0,1,4,68
-1,4,2,1,4,2,1,0,1,38,3,1,1,2,9,2,7,2,2,2,2,1,1,3,7,2,2,-1,-1,3,4,6,11.8,1,2,74
